,Weeks to Event,EventType,StatusCreatedDate,Num_of_ticket
9946,22.0,Seminar,2022-01-30,0
9947,22.0,Seminar,2022-02-06,0
9948,22.0,Seminar,2022-02-13,6
9949,22.0,Seminar,2022-02-20,0
9950,22.0,Seminar,2022-02-27,6
9951,22.0,Short Course,2021-04-11,2
9952,22.0,Summer School,2022-01-16,4
9953,22.0,Summer School,2022-01-23,0
9954,22.0,Summer School,2022-01-30,4
9955,22.0,Summer School,2022-02-06,6
9956,22.0,Workshop,2021-06-13,2
9957,22.0,Workshop,2021-06-20,0
9958,22.0,Workshop,2021-06-27,0
9959,22.0,Workshop,2021-07-04,0
9960,22.0,Workshop,2021-07-11,0
9961,22.0,Workshop,2021-07-18,0
9962,22.0,Workshop,2021-07-25,0
9963,22.0,Workshop,2021-08-01,0
9964,22.0,Workshop,2021-08-08,0
9965,22.0,Workshop,2021-08-15,0
9966,22.0,Workshop,2021-08-22,0
9967,22.0,Workshop,2021-08-29,0
9968,22.0,Workshop,2021-09-05,0
9969,22.0,Workshop,2021-09-12,0
9970,22.0,Workshop,2021-09-19,0
9971,22.0,Workshop,2021-09-26,0
9972,22.0,Workshop,2021-10-03,0
9973,22.0,Workshop,2021-10-10,0
9974,22.0,Workshop,2021-10-17,0
9975,22.0,Workshop,2021-10-24,0
9976,22.0,Workshop,2021-10-31,0
9977,22.0,Workshop,2021-11-07,0
9978,22.0,Workshop,2021-11-14,0
9979,22.0,Workshop,2021-11-21,0
9980,22.0,Workshop,2021-11-28,0
9981,22.0,Workshop,2021-12-05,0
9982,22.0,Workshop,2021-12-12,0
9983,22.0,Workshop,2021-12-19,0
9984,22.0,Workshop,2021-12-26,0
9985,22.0,Workshop,2022-01-02,0
9986,22.0,Workshop,2022-01-09,54
9987,23.0,Colloquium ,2022-01-09,2
9988,23.0,Conference / Symposium,2021-03-14,8
9989,23.0,Conference / Symposium,2021-03-21,0
9990,23.0,Conference / Symposium,2021-03-28,0
9991,23.0,Conference / Symposium,2021-04-04,0
9992,23.0,Conference / Symposium,2021-04-11,2
9993,23.0,Conference / Symposium,2021-04-18,0
9994,23.0,Conference / Symposium,2021-04-25,0
9995,23.0,Conference / Symposium,2021-05-02,0
9996,23.0,Conference / Symposium,2021-05-09,8
9997,23.0,Conference / Symposium,2021-05-16,4
9998,23.0,Conference / Symposium,2021-05-23,0
9999,23.0,Conference / Symposium,2021-05-30,0
10000,23.0,Conference / Symposium,2021-06-06,0
10001,23.0,Conference / Symposium,2021-06-13,4
10002,23.0,Conference / Symposium,2021-06-20,0
10003,23.0,Conference / Symposium,2021-06-27,0
10004,23.0,Conference / Symposium,2021-07-04,0
10005,23.0,Conference / Symposium,2021-07-11,0
10006,23.0,Conference / Symposium,2021-07-18,0
10007,23.0,Conference / Symposium,2021-07-25,0
10008,23.0,Conference / Symposium,2021-08-01,0
10009,23.0,Conference / Symposium,2021-08-08,0
10010,23.0,Conference / Symposium,2021-08-15,0
10011,23.0,Conference / Symposium,2021-08-22,0
10012,23.0,Conference / Symposium,2021-08-29,0
10013,23.0,Conference / Symposium,2021-09-05,0
10014,23.0,Conference / Symposium,2021-09-12,0
10015,23.0,Conference / Symposium,2021-09-19,0
10016,23.0,Conference / Symposium,2021-09-26,0
10017,23.0,Conference / Symposium,2021-10-03,0
10018,23.0,Conference / Symposium,2021-10-10,0
10019,23.0,Conference / Symposium,2021-10-17,0
10020,23.0,Conference / Symposium,2021-10-24,0
10021,23.0,Conference / Symposium,2021-10-31,0
10022,23.0,Conference / Symposium,2021-11-07,0
10023,23.0,Conference / Symposium,2021-11-14,0
10024,23.0,Conference / Symposium,2021-11-21,0
10025,23.0,Conference / Symposium,2021-11-28,0
10026,23.0,Conference / Symposium,2021-12-05,0
10027,23.0,Conference / Symposium,2021-12-12,0
10028,23.0,Conference / Symposium,2021-12-19,0
10029,23.0,Conference / Symposium,2021-12-26,0
10030,23.0,Conference / Symposium,2022-01-02,0
10031,23.0,Conference / Symposium,2022-01-09,10
10032,23.0,Exhibition,2022-01-09,14
10033,23.0,Lecture,2021-05-16,54
10034,23.0,Lecture,2021-05-23,0
10035,23.0,Lecture,2021-05-30,0
10036,23.0,Lecture,2021-06-06,0
10037,23.0,Lecture,2021-06-13,2
10038,23.0,Lecture,2021-06-20,0
10039,23.0,Lecture,2021-06-27,0
10040,23.0,Lecture,2021-07-04,0
10041,23.0,Lecture,2021-07-11,0
10042,23.0,Lecture,2021-07-18,0
10043,23.0,Lecture,2021-07-25,0
10044,23.0,Lecture,2021-08-01,0
10045,23.0,Lecture,2021-08-08,0
10046,23.0,Lecture,2021-08-15,2
10047,23.0,Lecture,2021-08-22,0
10048,23.0,Lecture,2021-08-29,0
10049,23.0,Lecture,2021-09-05,0
10050,23.0,Lecture,2021-09-12,0
10051,23.0,Lecture,2021-09-19,0
10052,23.0,Lecture,2021-09-26,0
10053,23.0,Lecture,2021-10-03,2
10054,23.0,Lecture,2021-10-10,0
10055,23.0,Lecture,2021-10-17,0
10056,23.0,Lecture,2021-10-24,0
10057,23.0,Lecture,2021-10-31,0
10058,23.0,Lecture,2021-11-07,0
10059,23.0,Lecture,2021-11-14,0
10060,23.0,Lecture,2021-11-21,0
10061,23.0,Lecture,2021-11-28,0
10062,23.0,Lecture,2021-12-05,0
10063,23.0,Lecture,2021-12-12,0
10064,23.0,Lecture,2021-12-19,0
10065,23.0,Lecture,2021-12-26,0
10066,23.0,Lecture,2022-01-02,0
10067,23.0,Lecture,2022-01-09,8
10068,23.0,Lecture,2022-01-16,0
10069,23.0,Lecture,2022-01-23,0
10070,23.0,Lecture,2022-01-30,0
10071,23.0,Lecture,2022-02-06,0
10072,23.0,Lecture,2022-02-13,12
10073,23.0,Other Events,2021-06-13,6
10074,23.0,Other Events,2021-06-20,0
10075,23.0,Other Events,2021-06-27,0
10076,23.0,Other Events,2021-07-04,0
10077,23.0,Other Events,2021-07-11,0
10078,23.0,Other Events,2021-07-18,0
10079,23.0,Other Events,2021-07-25,0
10080,23.0,Other Events,2021-08-01,0
10081,23.0,Other Events,2021-08-08,0
10082,23.0,Other Events,2021-08-15,10
10083,23.0,Other Events,2021-08-22,0
10084,23.0,Other Events,2021-08-29,0
10085,23.0,Other Events,2021-09-05,0
10086,23.0,Other Events,2021-09-12,0
10087,23.0,Other Events,2021-09-19,0
10088,23.0,Other Events,2021-09-26,0
10089,23.0,Other Events,2021-10-03,0
10090,23.0,Other Events,2021-10-10,0
10091,23.0,Other Events,2021-10-17,0
10092,23.0,Other Events,2021-10-24,0
10093,23.0,Other Events,2021-10-31,0
10094,23.0,Other Events,2021-11-07,0
10095,23.0,Other Events,2021-11-14,0
10096,23.0,Other Events,2021-11-21,0
10097,23.0,Other Events,2021-11-28,0
10098,23.0,Other Events,2021-12-05,0
10099,23.0,Other Events,2021-12-12,0
10100,23.0,Other Events,2021-12-19,0
10101,23.0,Other Events,2021-12-26,0
10102,23.0,Other Events,2022-01-02,0
10103,23.0,Other Events,2022-01-09,0
10104,23.0,Other Events,2022-01-16,0
10105,23.0,Other Events,2022-01-23,0
10106,23.0,Other Events,2022-01-30,0
10107,23.0,Other Events,2022-02-06,0
10108,23.0,Other Events,2022-02-13,2
10109,23.0,"Others, Group 10",2022-02-13,2
10110,23.0,"Others, Group 10",2022-02-20,0
10111,23.0,"Others, Group 10",2022-02-27,0
10112,23.0,"Others, Group 10",2022-03-06,0
10113,23.0,"Others, Group 10",2022-03-13,0
10114,23.0,"Others, Group 10",2022-03-20,0
10115,23.0,"Others, Group 10",2022-03-27,0
10116,23.0,"Others, Group 10",2022-04-03,0
10117,23.0,"Others, Group 10",2022-04-10,0
10118,23.0,"Others, Group 10",2022-04-17,0
10119,23.0,"Others, Group 10",2022-04-24,0
10120,23.0,"Others, Group 10",2022-05-01,0
10121,23.0,"Others, Group 10",2022-05-08,0
10122,23.0,"Others, Group 10",2022-05-15,0
10123,23.0,"Others, Group 10",2022-05-22,0
10124,23.0,"Others, Group 10",2022-05-29,0
10125,23.0,"Others, Group 10",2022-06-05,0
10126,23.0,"Others, Group 10",2022-06-12,8
10127,23.0,"Others, Group 2",2017-09-17,6
10128,23.0,"Others, Group 3",2018-01-07,60
10129,23.0,"Others, Group 3",2018-01-14,0
10130,23.0,"Others, Group 3",2018-01-21,0
10131,23.0,"Others, Group 3",2018-01-28,0
10132,23.0,"Others, Group 3",2018-02-04,0
10133,23.0,"Others, Group 3",2018-02-11,152
10134,23.0,"Others, Group 3",2018-02-18,0
10135,23.0,"Others, Group 3",2018-02-25,0
10136,23.0,"Others, Group 3",2018-03-04,0
10137,23.0,"Others, Group 3",2018-03-11,170
10138,23.0,"Others, Group 3",2018-03-18,0
10139,23.0,"Others, Group 3",2018-03-25,0
10140,23.0,"Others, Group 3",2018-04-01,0
10141,23.0,"Others, Group 3",2018-04-08,34
10142,23.0,"Others, Group 3",2018-04-15,88
10143,23.0,"Others, Group 4",2018-05-13,8
10144,23.0,"Others, Group 4",2018-05-20,0
10145,23.0,"Others, Group 4",2018-05-27,0
10146,23.0,"Others, Group 4",2018-06-03,0
10147,23.0,"Others, Group 4",2018-06-10,0
10148,23.0,"Others, Group 4",2018-06-17,178
10149,23.0,"Others, Group 4",2018-06-24,0
10150,23.0,"Others, Group 4",2018-07-01,0
10151,23.0,"Others, Group 4",2018-07-08,0
10152,23.0,"Others, Group 4",2018-07-15,92
10153,23.0,"Others, Group 7",2019-02-10,152
10154,23.0,"Others, Group 7",2019-02-17,0
10155,23.0,"Others, Group 7",2019-02-24,0
10156,23.0,"Others, Group 7",2019-03-03,0
10157,23.0,"Others, Group 7",2019-03-10,104
10158,23.0,"Others, Group 7",2019-03-17,0
10159,23.0,"Others, Group 7",2019-03-24,0
10160,23.0,"Others, Group 7",2019-03-31,0
10161,23.0,"Others, Group 7",2019-04-07,0
10162,23.0,"Others, Group 7",2019-04-14,88
10163,23.0,"Others, Group 7",2019-04-21,0
10164,23.0,"Others, Group 7",2019-04-28,0
10165,23.0,"Others, Group 7",2019-05-05,0
10166,23.0,"Others, Group 7",2019-05-12,118
10167,23.0,"Others, Group 7",2019-05-19,0
10168,23.0,"Others, Group 7",2019-05-26,0
10169,23.0,"Others, Group 7",2019-06-02,0
10170,23.0,"Others, Group 7",2019-06-09,0
10171,23.0,"Others, Group 7",2019-06-16,124
10172,23.0,"Others, Group 8",2019-05-12,50
10173,23.0,"Others, Group 8",2019-05-19,0
10174,23.0,"Others, Group 8",2019-05-26,0
10175,23.0,"Others, Group 8",2019-06-02,0
10176,23.0,"Others, Group 8",2019-06-09,0
10177,23.0,"Others, Group 8",2019-06-16,106
10178,23.0,Research Training,2021-05-16,76
10179,23.0,Research Training,2021-05-23,0
10180,23.0,Research Training,2021-05-30,0
10181,23.0,Research Training,2021-06-06,0
10182,23.0,Research Training,2021-06-13,32
10183,23.0,Research Training,2021-06-20,0
10184,23.0,Research Training,2021-06-27,0
10185,23.0,Research Training,2021-07-04,0
10186,23.0,Research Training,2021-07-11,0
10187,23.0,Research Training,2021-07-18,0
10188,23.0,Research Training,2021-07-25,0
10189,23.0,Research Training,2021-08-01,0
10190,23.0,Research Training,2021-08-08,0
10191,23.0,Research Training,2021-08-15,2
10192,23.0,Research Training,2021-08-22,0
10193,23.0,Research Training,2021-08-29,0
10194,23.0,Research Training,2021-09-05,0
10195,23.0,Research Training,2021-09-12,0
10196,23.0,Research Training,2021-09-19,0
10197,23.0,Research Training,2021-09-26,0
10198,23.0,Research Training,2021-10-03,0
10199,23.0,Research Training,2021-10-10,2
10200,23.0,Research Training,2021-10-17,14
10201,23.0,Research Training,2021-10-24,0
10202,23.0,Research Training,2021-10-31,0
10203,23.0,Research Training,2021-11-07,0
10204,23.0,Research Training,2021-11-14,0
10205,23.0,Research Training,2021-11-21,0
10206,23.0,Research Training,2021-11-28,0
10207,23.0,Research Training,2021-12-05,0
10208,23.0,Research Training,2021-12-12,0
10209,23.0,Research Training,2021-12-19,0
10210,23.0,Research Training,2021-12-26,0
10211,23.0,Research Training,2022-01-02,0
10212,23.0,Research Training,2022-01-09,8
10213,23.0,Seminar,2021-04-11,28
10214,23.0,Seminar,2021-04-18,0
10215,23.0,Seminar,2021-04-25,0
10216,23.0,Seminar,2021-05-02,0
10217,23.0,Seminar,2021-05-09,4
10218,23.0,Seminar,2021-05-16,110
10219,23.0,Seminar,2021-05-23,0
10220,23.0,Seminar,2021-05-30,0
10221,23.0,Seminar,2021-06-06,0
10222,23.0,Seminar,2021-06-13,70
10223,23.0,Seminar,2021-06-20,0
10224,23.0,Seminar,2021-06-27,0
10225,23.0,Seminar,2021-07-04,0
10226,23.0,Seminar,2021-07-11,12
10227,23.0,Seminar,2021-07-18,0
10228,23.0,Seminar,2021-07-25,0
10229,23.0,Seminar,2021-08-01,0
10230,23.0,Seminar,2021-08-08,0
10231,23.0,Seminar,2021-08-15,0
10232,23.0,Seminar,2021-08-22,0
10233,23.0,Seminar,2021-08-29,0
10234,23.0,Seminar,2021-09-05,0
10235,23.0,Seminar,2021-09-12,2
10236,23.0,Seminar,2021-09-19,0
10237,23.0,Seminar,2021-09-26,0
10238,23.0,Seminar,2021-10-03,0
10239,23.0,Seminar,2021-10-10,0
10240,23.0,Seminar,2021-10-17,0
10241,23.0,Seminar,2021-10-24,0
10242,23.0,Seminar,2021-10-31,0
10243,23.0,Seminar,2021-11-07,0
10244,23.0,Seminar,2021-11-14,0
10245,23.0,Seminar,2021-11-21,0
10246,23.0,Seminar,2021-11-28,0
10247,23.0,Seminar,2021-12-05,0
10248,23.0,Seminar,2021-12-12,0
10249,23.0,Seminar,2021-12-19,0
10250,23.0,Seminar,2021-12-26,0
10251,23.0,Seminar,2022-01-02,2
10252,23.0,Seminar,2022-01-09,48
10253,23.0,Short Course,2021-04-11,2
10254,23.0,Summer School,2022-01-16,2
10255,23.0,Summer School,2022-01-23,0
10256,23.0,Summer School,2022-01-30,2
10257,23.0,Workshop,2021-06-13,2
10258,24.0,Colloquium ,2022-01-09,4
10259,24.0,Conference / Symposium,2021-05-09,14
10260,24.0,Conference / Symposium,2021-05-16,2
10261,24.0,Conference / Symposium,2021-05-23,0
10262,24.0,Conference / Symposium,2021-05-30,0
10263,24.0,Conference / Symposium,2021-06-06,0
10264,24.0,Conference / Symposium,2021-06-13,0
10265,24.0,Conference / Symposium,2021-06-20,0
10266,24.0,Conference / Symposium,2021-06-27,0
10267,24.0,Conference / Symposium,2021-07-04,0
10268,24.0,Conference / Symposium,2021-07-11,0
10269,24.0,Conference / Symposium,2021-07-18,0
10270,24.0,Conference / Symposium,2021-07-25,0
10271,24.0,Conference / Symposium,2021-08-01,0
10272,24.0,Conference / Symposium,2021-08-08,0
10273,24.0,Conference / Symposium,2021-08-15,0
10274,24.0,Conference / Symposium,2021-08-22,0
10275,24.0,Conference / Symposium,2021-08-29,0
10276,24.0,Conference / Symposium,2021-09-05,0
10277,24.0,Conference / Symposium,2021-09-12,6
10278,24.0,Conference / Symposium,2021-09-19,0
10279,24.0,Conference / Symposium,2021-09-26,0
10280,24.0,Conference / Symposium,2021-10-03,0
10281,24.0,Conference / Symposium,2021-10-10,0
10282,24.0,Conference / Symposium,2021-10-17,0
10283,24.0,Conference / Symposium,2021-10-24,0
10284,24.0,Conference / Symposium,2021-10-31,0
10285,24.0,Conference / Symposium,2021-11-07,0
10286,24.0,Conference / Symposium,2021-11-14,0
10287,24.0,Conference / Symposium,2021-11-21,0
10288,24.0,Conference / Symposium,2021-11-28,0
10289,24.0,Conference / Symposium,2021-12-05,0
10290,24.0,Conference / Symposium,2021-12-12,0
10291,24.0,Conference / Symposium,2021-12-19,0
10292,24.0,Conference / Symposium,2021-12-26,0
10293,24.0,Conference / Symposium,2022-01-02,0
10294,24.0,Conference / Symposium,2022-01-09,6
10295,24.0,Lecture,2021-04-11,2
10296,24.0,Lecture,2021-04-18,0
10297,24.0,Lecture,2021-04-25,0
10298,24.0,Lecture,2021-05-02,0
10299,24.0,Lecture,2021-05-09,0
10300,24.0,Lecture,2021-05-16,12
10301,24.0,Lecture,2021-05-23,0
10302,24.0,Lecture,2021-05-30,0
10303,24.0,Lecture,2021-06-06,0
10304,24.0,Lecture,2021-06-13,4
10305,24.0,Lecture,2021-06-20,0
10306,24.0,Lecture,2021-06-27,0
10307,24.0,Lecture,2021-07-04,0
10308,24.0,Lecture,2021-07-11,0
10309,24.0,Lecture,2021-07-18,0
10310,24.0,Lecture,2021-07-25,0
10311,24.0,Lecture,2021-08-01,0
10312,24.0,Lecture,2021-08-08,0
10313,24.0,Lecture,2021-08-15,0
10314,24.0,Lecture,2021-08-22,0
10315,24.0,Lecture,2021-08-29,0
10316,24.0,Lecture,2021-09-05,0
10317,24.0,Lecture,2021-09-12,0
10318,24.0,Lecture,2021-09-19,0
10319,24.0,Lecture,2021-09-26,0
10320,24.0,Lecture,2021-10-03,0
10321,24.0,Lecture,2021-10-10,0
10322,24.0,Lecture,2021-10-17,0
10323,24.0,Lecture,2021-10-24,0
10324,24.0,Lecture,2021-10-31,0
10325,24.0,Lecture,2021-11-07,0
10326,24.0,Lecture,2021-11-14,0
10327,24.0,Lecture,2021-11-21,0
10328,24.0,Lecture,2021-11-28,0
10329,24.0,Lecture,2021-12-05,0
10330,24.0,Lecture,2021-12-12,0
10331,24.0,Lecture,2021-12-19,0
10332,24.0,Lecture,2021-12-26,0
10333,24.0,Lecture,2022-01-02,0
10334,24.0,Lecture,2022-01-09,6
10335,24.0,Lunchtime Lecture,2022-01-09,4
10336,24.0,Other Events,2021-05-16,22
10337,24.0,"Others, Group 1",2017-06-11,172
10338,24.0,"Others, Group 1",2017-06-18,2
10339,24.0,"Others, Group 10",2022-03-13,12
10340,24.0,"Others, Group 3",2018-02-11,130
10341,24.0,"Others, Group 3",2018-02-18,0
10342,24.0,"Others, Group 3",2018-02-25,0
10343,24.0,"Others, Group 3",2018-03-04,0
10344,24.0,"Others, Group 3",2018-03-11,58
10345,24.0,"Others, Group 3",2018-03-18,0
10346,24.0,"Others, Group 3",2018-03-25,0
10347,24.0,"Others, Group 3",2018-04-01,0
10348,24.0,"Others, Group 3",2018-04-08,4
10349,24.0,"Others, Group 3",2018-04-15,40
10350,24.0,"Others, Group 3",2018-04-22,0
10351,24.0,"Others, Group 3",2018-04-29,0
10352,24.0,"Others, Group 3",2018-05-06,0
10353,24.0,"Others, Group 3",2018-05-13,98
10354,24.0,"Others, Group 4",2018-05-13,36
10355,24.0,"Others, Group 4",2018-05-20,0
10356,24.0,"Others, Group 4",2018-05-27,0
10357,24.0,"Others, Group 4",2018-06-03,0
10358,24.0,"Others, Group 4",2018-06-10,0
10359,24.0,"Others, Group 4",2018-06-17,198
10360,24.0,"Others, Group 6",2019-03-10,2
10361,24.0,"Others, Group 7",2019-03-10,8
10362,24.0,"Others, Group 7",2019-03-17,0
10363,24.0,"Others, Group 7",2019-03-24,0
10364,24.0,"Others, Group 7",2019-03-31,0
10365,24.0,"Others, Group 7",2019-04-07,0
10366,24.0,"Others, Group 7",2019-04-14,12
10367,24.0,"Others, Group 7",2019-04-21,0
10368,24.0,"Others, Group 7",2019-04-28,0
10369,24.0,"Others, Group 7",2019-05-05,0
10370,24.0,"Others, Group 7",2019-05-12,36
10371,24.0,"Others, Group 7",2019-05-19,0
10372,24.0,"Others, Group 7",2019-05-26,0
10373,24.0,"Others, Group 7",2019-06-02,0
10374,24.0,"Others, Group 7",2019-06-09,0
10375,24.0,"Others, Group 7",2019-06-16,8
10376,24.0,"Others, Group 8",2019-05-12,4
10377,24.0,"Others, Group 8",2019-05-19,0
10378,24.0,"Others, Group 8",2019-05-26,0
10379,24.0,"Others, Group 8",2019-06-02,0
10380,24.0,"Others, Group 8",2019-06-09,0
10381,24.0,"Others, Group 8",2019-06-16,92
10382,24.0,Research Training,2021-05-16,100
10383,24.0,Research Training,2021-05-23,0
10384,24.0,Research Training,2021-05-30,0
10385,24.0,Research Training,2021-06-06,0
10386,24.0,Research Training,2021-06-13,20
10387,24.0,Research Training,2021-06-20,0
10388,24.0,Research Training,2021-06-27,0
10389,24.0,Research Training,2021-07-04,0
10390,24.0,Research Training,2021-07-11,0
10391,24.0,Research Training,2021-07-18,0
10392,24.0,Research Training,2021-07-25,0
10393,24.0,Research Training,2021-08-01,0
10394,24.0,Research Training,2021-08-08,0
10395,24.0,Research Training,2021-08-15,0
10396,24.0,Research Training,2021-08-22,0
10397,24.0,Research Training,2021-08-29,0
10398,24.0,Research Training,2021-09-05,0
10399,24.0,Research Training,2021-09-12,0
10400,24.0,Research Training,2021-09-19,0
10401,24.0,Research Training,2021-09-26,0
10402,24.0,Research Training,2021-10-03,0
10403,24.0,Research Training,2021-10-10,0
10404,24.0,Research Training,2021-10-17,0
10405,24.0,Research Training,2021-10-24,0
10406,24.0,Research Training,2021-10-31,0
10407,24.0,Research Training,2021-11-07,0
10408,24.0,Research Training,2021-11-14,0
10409,24.0,Research Training,2021-11-21,0
10410,24.0,Research Training,2021-11-28,2
10411,24.0,Research Training,2021-12-05,0
10412,24.0,Research Training,2021-12-12,0
10413,24.0,Research Training,2021-12-19,0
10414,24.0,Research Training,2021-12-26,0
10415,24.0,Research Training,2022-01-02,0
10416,24.0,Research Training,2022-01-09,2
10417,24.0,Seminar,2021-05-09,4
10418,24.0,Seminar,2021-05-16,90
10419,24.0,Seminar,2021-05-23,0
10420,24.0,Seminar,2021-05-30,0
10421,24.0,Seminar,2021-06-06,0
10422,24.0,Seminar,2021-06-13,50
10423,24.0,Seminar,2021-06-20,0
10424,24.0,Seminar,2021-06-27,0
10425,24.0,Seminar,2021-07-04,0
10426,24.0,Seminar,2021-07-11,0
10427,24.0,Seminar,2021-07-18,0
10428,24.0,Seminar,2021-07-25,0
10429,24.0,Seminar,2021-08-01,0
10430,24.0,Seminar,2021-08-08,0
10431,24.0,Seminar,2021-08-15,26
10432,24.0,Seminar,2021-08-22,0
10433,24.0,Seminar,2021-08-29,0
10434,24.0,Seminar,2021-09-05,0
10435,24.0,Seminar,2021-09-12,0
10436,24.0,Seminar,2021-09-19,0
10437,24.0,Seminar,2021-09-26,2
10438,24.0,Seminar,2021-10-03,14
10439,24.0,Seminar,2021-10-10,0
10440,24.0,Seminar,2021-10-17,0
10441,24.0,Seminar,2021-10-24,0
10442,24.0,Seminar,2021-10-31,0
10443,24.0,Seminar,2021-11-07,0
10444,24.0,Seminar,2021-11-14,0
10445,24.0,Seminar,2021-11-21,2
10446,24.0,Seminar,2021-11-28,0
10447,24.0,Seminar,2021-12-05,0
10448,24.0,Seminar,2021-12-12,0
10449,24.0,Seminar,2021-12-19,0
10450,24.0,Seminar,2021-12-26,2
10451,24.0,Seminar,2022-01-02,0
10452,24.0,Seminar,2022-01-09,14
10453,24.0,Seminar,2022-01-16,0
10454,24.0,Seminar,2022-01-23,0
10455,24.0,Seminar,2022-01-30,0
10456,24.0,Seminar,2022-02-06,0
10457,24.0,Seminar,2022-02-13,2
10458,24.0,Short Course,2021-04-11,4
10459,24.0,Summer School,2021-12-26,4
10460,24.0,Summer School,2022-01-02,4
10461,24.0,Summer School,2022-01-09,6
10462,24.0,Summer School,2022-01-16,0
10463,24.0,Summer School,2022-01-23,10
10464,24.0,Workshop,2021-04-11,2
10465,24.0,Workshop,2021-04-18,0
10466,24.0,Workshop,2021-04-25,0
10467,24.0,Workshop,2021-05-02,0
10468,24.0,Workshop,2021-05-09,0
10469,24.0,Workshop,2021-05-16,2
10470,24.0,Workshop,2021-05-23,0
10471,24.0,Workshop,2021-05-30,0
10472,24.0,Workshop,2021-06-06,0
10473,24.0,Workshop,2021-06-13,4
10474,25.0,Conference / Symposium,2021-03-14,14
10475,25.0,Conference / Symposium,2021-03-21,0
10476,25.0,Conference / Symposium,2021-03-28,0
10477,25.0,Conference / Symposium,2021-04-04,0
10478,25.0,Conference / Symposium,2021-04-11,0
10479,25.0,Conference / Symposium,2021-04-18,0
10480,25.0,Conference / Symposium,2021-04-25,0
10481,25.0,Conference / Symposium,2021-05-02,0
10482,25.0,Conference / Symposium,2021-05-09,0
10483,25.0,Conference / Symposium,2021-05-16,0
10484,25.0,Conference / Symposium,2021-05-23,0
10485,25.0,Conference / Symposium,2021-05-30,0
10486,25.0,Conference / Symposium,2021-06-06,0
10487,25.0,Conference / Symposium,2021-06-13,2
10488,25.0,Conference / Symposium,2021-06-20,0
10489,25.0,Conference / Symposium,2021-06-27,0
10490,25.0,Conference / Symposium,2021-07-04,0
10491,25.0,Conference / Symposium,2021-07-11,0
10492,25.0,Conference / Symposium,2021-07-18,0
10493,25.0,Conference / Symposium,2021-07-25,0
10494,25.0,Conference / Symposium,2021-08-01,0
10495,25.0,Conference / Symposium,2021-08-08,0
10496,25.0,Conference / Symposium,2021-08-15,0
10497,25.0,Conference / Symposium,2021-08-22,0
10498,25.0,Conference / Symposium,2021-08-29,0
10499,25.0,Conference / Symposium,2021-09-05,0
10500,25.0,Conference / Symposium,2021-09-12,0
10501,25.0,Conference / Symposium,2021-09-19,0
10502,25.0,Conference / Symposium,2021-09-26,0
10503,25.0,Conference / Symposium,2021-10-03,0
10504,25.0,Conference / Symposium,2021-10-10,0
10505,25.0,Conference / Symposium,2021-10-17,0
10506,25.0,Conference / Symposium,2021-10-24,0
10507,25.0,Conference / Symposium,2021-10-31,0
10508,25.0,Conference / Symposium,2021-11-07,0
10509,25.0,Conference / Symposium,2021-11-14,0
10510,25.0,Conference / Symposium,2021-11-21,0
10511,25.0,Conference / Symposium,2021-11-28,0
10512,25.0,Conference / Symposium,2021-12-05,0
10513,25.0,Conference / Symposium,2021-12-12,0
10514,25.0,Conference / Symposium,2021-12-19,0
10515,25.0,Conference / Symposium,2021-12-26,0
10516,25.0,Conference / Symposium,2022-01-02,0
10517,25.0,Conference / Symposium,2022-01-09,34
10518,25.0,Lecture,2021-03-14,8
10519,25.0,Lecture,2021-03-21,0
10520,25.0,Lecture,2021-03-28,0
10521,25.0,Lecture,2021-04-04,0
10522,25.0,Lecture,2021-04-11,0
10523,25.0,Lecture,2021-04-18,0
10524,25.0,Lecture,2021-04-25,0
10525,25.0,Lecture,2021-05-02,0
10526,25.0,Lecture,2021-05-09,0
10527,25.0,Lecture,2021-05-16,2
10528,25.0,Lecture,2021-05-23,0
10529,25.0,Lecture,2021-05-30,0
10530,25.0,Lecture,2021-06-06,0
10531,25.0,Lecture,2021-06-13,6
10532,25.0,Lecture,2021-06-20,0
10533,25.0,Lecture,2021-06-27,0
10534,25.0,Lecture,2021-07-04,0
10535,25.0,Lecture,2021-07-11,0
10536,25.0,Lecture,2021-07-18,0
10537,25.0,Lecture,2021-07-25,0
10538,25.0,Lecture,2021-08-01,0
10539,25.0,Lecture,2021-08-08,0
10540,25.0,Lecture,2021-08-15,0
10541,25.0,Lecture,2021-08-22,0
10542,25.0,Lecture,2021-08-29,0
10543,25.0,Lecture,2021-09-05,0
10544,25.0,Lecture,2021-09-12,0
10545,25.0,Lecture,2021-09-19,0
10546,25.0,Lecture,2021-09-26,0
10547,25.0,Lecture,2021-10-03,0
10548,25.0,Lecture,2021-10-10,0
10549,25.0,Lecture,2021-10-17,0
10550,25.0,Lecture,2021-10-24,0
10551,25.0,Lecture,2021-10-31,0
10552,25.0,Lecture,2021-11-07,0
10553,25.0,Lecture,2021-11-14,0
10554,25.0,Lecture,2021-11-21,0
10555,25.0,Lecture,2021-11-28,0
10556,25.0,Lecture,2021-12-05,0
10557,25.0,Lecture,2021-12-12,0
10558,25.0,Lecture,2021-12-19,0
10559,25.0,Lecture,2021-12-26,0
10560,25.0,Lecture,2022-01-02,0
10561,25.0,Lecture,2022-01-09,2
10562,25.0,Other Events,2021-05-16,8
10563,25.0,Other Events,2021-05-23,0
10564,25.0,Other Events,2021-05-30,0
